time_index	season	holiday	workingday	weather	temp	atemp	humidity	windspeed	casual	registered	count
2234	Su	0	1	1	13.1	17.1	86	22.0028	1	2	3
2235	Su	0	1	1	12.2	14.3	64	22.0028	284	1980	2264
2236	Su	0	1	1	14.1	16.5	93	22.0028	0	10	10
2237	Su	0	1	1	17.4	20.3	57	19.9995	115	373	488
2239	Su	0	1	1	21.6	24.2	64	19.0012	45	331	376
2240	Su	0	1	1	21.8	24.1	20	27.9993	10	28	38
2241	Su	0	1	1	19.5	22.5	57	19.0012	28	51	79
2242	Su	0	1	1	18.1	22.5	54	15.0013	86	192	278
2243	Su	0	0	1	16.8	19.5	19	16.9979	0	43	43
2244	Su	0	0	1	12.5	16.2	99	19.0012	20	101	121
2245	Su	0	0	1	16.6	19.5	68	16.9979	82	170	252
2246	Su	0	0	1	18.5	20.9	78	19.9995	6	90	96
2247	Su	0	0	1	22.6	25.4	39	12.998	402	4098	4500
2248	Su	0	0	1	19.6	24.7	57	12.998	27	95	122
2249	Su	0	0	1	16.1	20.1	83	15.0013	17	38	55
2250	Su	0	0	1	16.6	21	56	15.0013	10	67	77
2251	Su	0	0	1	17.8	19.3	65	19.0012	14	33	47
2252	Su	0	0	1	21.9	25.9	88	16.9979	16	77	93
2253	Su	0	0	1	25	29.3	80	30.0026	1	366	367
2254	Su	0	0	1	25.6	29.6	85	22.0028	240	898	1138
2255	Su	0	1	1	17	20.7	70	11.0014	5	12	17
2256	Su	0	1	1	16.8	20.1	71	12.998	13	26	39
2257	Su	0	1	1	16.4	19.8	92	12.998	61	153	214
2258	Su	0	1	1	21	25.1	86	27.9993	25	51	76
2259	Su	0	1	1	22	26.3	85	39.0007	252	383	635
2260	Su	0	1	1	23.6	27	60	27.9993	32	236	268
2261	Su	0	1	1	21.6	24.5	55	27.9993	29	86	115
2263	Su	0	1	1	15.6	19	94	8.9981	0	2	2
2264	Su	0	1	1	15.2	19.2	47	8.9981	0	1	1
2265	Su	0	1	1	12.3	14.8	50	8.9981	53	185	238
2266	Su	0	1	1	13.7	17	97	7.0015	333	1850	2183
2267	Su	0	1	1	15	18.2	77	8.9981	27	704	731
2268	Su	0	1	1	20.1	23.8	66	0	31	117	148
2269	Su	0	1	1	21.9	25.9	71	12.998	239	634	873
2270	Su	0	1	1	22.8	26.3	60	19.9995	15	53	68
2272	Su	0	1	1	13.4	16.5	72	8.9981	88	574	662
2273	Su	0	1	2	13.3	15.3	73	19.9995	202	326	528
2274	Su	0	1	2	12.1	16.5	88	22.0028	3	57	60
2275	Su	0	1	1	17.1	22.3	56	23.9994	162	887	1049
2276	Su	0	1	1	13	16.7	86	15.0013	0	16	16
2278	Su	0	1	1	16.8	20.7	66	19.9995	3	5	8
2279	Su	0	1	1	19.1	24.6	36	19.9995	5	11	16
2280	Su	0	1	1	18.8	22.3	90	16.9979	2	130	132
2281	Su	0	1	1	20.3	24.3	63	26.0027	210	771	981
2282	Su	0	1	1	18.5	21.9	75	19.9995	63	585	648
2283	Su	0	1	1	18.8	22	71	16.9979	53	132	185
2284	Su	0	1	1	12.8	17	67	15.0013	7	18	25
2285	Su	0	1	1	18.5	20.9	99	12.998	0	39	39
2286	Su	0	1	1	20.3	24.2	57	0	31	104	135
2287	Su	0	1	1	25.7	30.8	72	11.0014	44	1117	1161
2288	Su	0	1	1	21.2	24.2	54	8.9981	47	2670	2717
2289	Su	0	1	1	20.8	24.7	60	8.9981	91	277	368
2290	Su	0	1	1	16.9	19.1	70	6.0032	76	1084	1160
2291	Su	0	0	1	15.4	18.2	67	8.9981	637	1855	2492
2292	Su	0	0	1	14.8	17.1	42	7.0015	0	7	7
2293	Su	0	0	1	14.8	17.4	92	8.9981	229	718	947
2294	Su	0	0	1	18.9	20.8	53	11.0014	150	299	449
2295	Su	0	0	1	20.9	24.5	55	12.998	417	1971	2388
2296	Su	0	0	2	27	31	62	23.9994	6	31	37
2297	Su	0	0	2	27.4	31.3	83	23.9994	812	3565	4377
2298	Su	0	0	2	26.5	30.1	60	15.0013	283	1506	1789
2299	Su	0	0	2	25.2	27.4	59	11.0014	44	259	303
2300	Su	0	0	2	22	25.1	87	8.9981	21	43	64
2301	Su	0	0	2	22	25.2	59	12.998	251	1908	2159
2302	Su	0	0	2	24	25.9	51	11.0014	6	13	19
2303	Su	0	0	1	29.2	33.3	63	19.0012	30	266	296
2304	Su	0	0	1	29.2	32.7	68	23.9994	52	253	305
2305	Su	0	0	1	29.1	33.1	59	22.0028	31	166	197
2307	Su	0	0	1	27.1	30.6	73	26.0027	8	217	225
2309	Su	1	0	1	26.4	29	75	16.9979	3	242	245
2310	Su	1	0	1	32.2	34.6	65	31.0009	12	27	39
2311	Su	1	0	1	31.7	36	76	19.9995	56	123	179
2312	Su	1	0	1	27.9	32.2	62	16.9979	145	1057	1202
2314	Su	1	0	1	29	32.7	81	19.9995	26	1296	1322
2315	Su	0	1	1	24.3	28.4	100	7.0015	8	32	40
2316	Su	0	1	1	26.9	30.8	73	15.0013	1	5	6
2317	Su	0	1	1	24.8	28.6	82	16.9979	461	905	1366
2318	Su	0	1	1	24.7	28.5	70	15.0013	122	271	393
2320	Su	0	1	1	25.6	31.3	71	19.9995	431	1386	1817
2321	Su	0	1	1	24.7	30.2	42	19.0012	26	51	77
2322	Su	0	1	1	22.8	26.4	86	19.9995	956	1696	2652
2323	Su	0	1	1	22.6	26.7	83	12.998	3	41	NA
2324	Su	0	1	2	17.7	19.4	57	12.998	3	6	9
2326	Su	0	1	2	19.7	21.5	38	19.0012	18	72	90
2327	Su	0	1	2	20.6	23.9	80	19.0012	6	26	32
2328	Su	0	1	2	21.4	25.1	51	12.998	150	448	598
2329	Su	0	1	3	18.9	22.5	71	19.9995	25	97	122
2330	Su	0	1	3	20.1	21.6	74	15.0013	2	16	18
2331	Su	0	1	3	18.4	19.7	51	7.0015	59	121	180
2332	Su	0	1	2	16.5	20.6	87	15.0013	35	86	121
2333	Su	0	1	2	18.7	21.9	75	7.0015	21	131	152
2334	Su	0	1	2	16.8	20.7	53	0	3	16	19
2335	Su	0	1	2	17.6	21.6	63	0	5	62	67
2336	Su	0	1	1	18	21.8	87	0	0	6	6
2337	Su	0	1	1	19.3	21.7	78	6.0032	76	156	232
2339	Su	0	1	1	23	25.2	60	0	9	89	98
2340	Su	0	1	1	20.2	25.5	49	7.0015	132	306	438
2341	Su	0	1	2	21.1	25.3	68	12.998	1	1	2
2342	Su	0	1	2	20.6	24.9	66	0	4	6	10
2343	Su	0	1	2	20.5	25.4	68	6.0032	1	14	15
2344	Su	0	1	2	21.3	25.5	53	19.0012	22	74	96
2345	Su	0	1	2	22.5	25.4	98	12.998	52	595	647
2346	Su	0	1	2	29	32.8	53	15.0013	136	1604	1740
2347	Su	0	1	2	29	33.2	66	15.0013	375	2789	3164
2348	Su	0	1	2	28.9	33.8	91	15.0013	40	65	105
2349	Su	0	1	1	27.6	30.5	45	11.0014	774	1208	1982
2350	Su	0	1	1	23.8	27.6	98	0	11	33	44
2351	Su	0	1	2	23.1	26	57	0	699	18595	19294
2352	Su	0	1	2	23.9	27.3	91	7.0015	4	34	38
2353	Su	0	1	2	23.7	27.8	66	8.9981	3209	6045	9254
2354	Su	0	1	2	22.8	26.3	73	12.998	3	154	157
2355	Su	0	1	1	26.5	32.7	76	6.0032	9	47	56
2356	Su	0	1	1	25.2	30	59	12.998	23	119	142
2357	Su	0	1	1	26.1	31.7	71	11.0014	1	4	5
2358	Su	0	1	1	22.9	25.8	64	16.9979	128	1080	1208
2359	Su	0	1	2	20.5	23.8	80	15.0013	0	8	8
2360	Su	0	1	2	19.9	22.1	64	7.0015	66	151	217
2361	Su	0	1	2	18	20.9	72	8.9981	1	4	5
2362	Su	0	1	2	18	20.2	71	0	5	8	13
2363	Su	0	1	2	19.7	25.3	70	16.9979	0	2	2
2364	Su	0	1	2	18.9	22.5	60	11.0014	7	233	240
2365	Su	0	1	1	26.3	30.5	55	12.998	71	258	329
2366	Su	0	1	1	31	35.8	66	8.9981	20	205	225
2367	Su	0	1	1	28.3	31.7	55	12.998	28	145	173
2368	Su	0	1	1	26.3	31.7	56	8.9981	54	516	570
2369	Su	0	1	1	24.7	29.4	81	7.0015	0	18	18
2370	Su	0	1	1	22.5	24.6	78	12.998	1	10	11
2371	Su	0	1	1	22.7	25.7	58	0	10	21	31
2372	Su	0	1	1	22.2	27.3	97	0	44	161	205
2374	Su	0	1	2	26.3	30.6	63	8.9981	383	586	969
2375	Su	0	1	2	26.3	28.1	48	0	33	70	103
2376	Su	0	1	1	27.6	32.2	34	31.0009	94	205	299
2378	Su	0	0	1	22.7	27	93	0	52	220	272
2379	Su	0	0	1	22.2	26.7	67	0	106	202	308
2380	Su	0	0	1	24.8	30.3	75	7.0015	1	84	85
2381	Su	0	0	1	21.7	25.4	52	6.0032	2	12	14
2382	Su	0	0	2	23	26.4	67	0	0	32	32
2383	Su	0	0	1	26.5	31.1	40	7.0015	149	277	426
2384	Su	0	0	1	26.3	30.2	73	16.9979	6	15	21
2385	Su	0	0	2	25.2	28.6	56	15.0013	18	39	57
2386	Su	0	0	2	24.2	29	56	12.998	30	127	157
2387	Su	0	0	2	24.1	29.6	68	8.9981	0	4	4
2388	Su	0	0	2	22.1	24.7	83	19.0012	396	1586	1982
2389	Su	0	0	3	21.1	22.8	82	11.0014	1	2	3
2391	Su	0	0	2	25.6	28.6	84	6.0032	100	253	353
2392	Su	0	0	2	26.4	31.5	81	7.0015	25	794	819
2393	Su	0	0	2	27.3	32.6	32	12.998	13	106	119
2394	Su	0	0	1	26.1	29.5	72	12.998	37	150	187
2395	Su	0	0	1	19.8	23.7	54	12.998	115	188	303
2396	Su	0	1	2	22.2	25.9	80	8.9981	58	139	197
2397	Su	0	1	2	21.3	24.5	76	12.998	5	13	18
2398	Su	0	1	1	19	21.9	60	7.0015	38	266	304
2399	Su	0	1	2	20.4	24.3	64	12.998	2	79	81
2400	Su	0	1	2	25.9	29.4	58	19.9995	39	249	288
2401	Su	0	1	2	19.5	24.2	53	16.9979	320	1299	1619
2402	Su	0	1	2	23.3	27.2	43	22.0028	0	1	1
2403	Su	0	1	2	25.5	30.4	55	22.0028	4	7	11
2404	Su	0	1	3	25.9	30.7	61	16.9979	1	131	132
2405	Su	0	1	3	25.1	27.6	94	22.0028	37	192	229
2407	Su	0	1	3	25.1	28.7	49	16.9979	341	522	863
2408	Su	0	1	3	22.9	26.2	34	30.0026	0	6	6
2409	Su	0	1	3	22.6	26.2	72	11.0014	13	68	81
2410	Su	0	1	2	21.6	23.1	82	7.0015	4	14	18
2411	Su	0	1	2	22.5	26.6	58	12.998	76	854	930
2412	Su	0	1	2	26.4	29.2	46	19.9995	318	1267	1585
2413	Su	0	1	3	20.3	22.7	42	15.0013	1	4	5
2414	Su	0	1	3	19.6	24.6	96	7.0015	1	3	4
2415	Su	0	1	2	18.8	22.4	75	8.9981	0	2	2
2416	Su	0	1	1	15.7	16.1	68	15.0013	103	261	364
2417	Su	0	1	1	23.4	26.4	78	30.0026	8	18	26
2418	Su	0	1	1	25.2	27.6	52	26.0027	1133	2413	3546
2419	Su	0	1	1	20.1	24.4	56	12.998	31	154	185
2420	Su	0	1	1	18.8	23.2	47	7.0015	96	334	430
2421	Su	0	1	1	15.8	19.8	57	11.0014	154	391	545
2422	Su	0	1	1	21.3	25.1	98	22.0028	384	1517	1901
2423	Su	0	1	1	25.1	29.2	58	26.0027	1	495	496
2424	Su	0	1	1	26.3	29.3	55	15.0013	36	416	452
2425	Su	0	1	1	25	28.8	82	16.9979	1	272	273
2426	Su	0	1	1	25.3	27.9	43	19.0012	88	866	954
2427	Su	0	0	1	16.8	21	33	8.9981	1	26	27
2428	Su	0	0	1	20.9	24.5	65	0	4	19	23
2429	Su	0	0	1	17.9	21.6	88	8.9981	3	17	20
2430	Su	0	0	1	23.5	27.2	61	0	46	173	219
2431	Su	0	0	1	26.9	28.4	84	12.998	50	90	140
2432	Su	0	0	2	29.5	34.6	73	12.998	4	13	17
2433	Su	0	0	2	27.4	30.6	80	11.0014	9	486	495
2434	Su	0	0	1	23.8	28	73	8.9981	74	239	313
2435	Su	0	0	1	24.2	26.4	60	11.0014	12	67	79
2436	Su	0	0	2	23	27.2	51	8.9981	40	61	101
2437	Su	0	0	1	22.3	26.7	43	11.0014	52	115	167
2438	Su	0	0	1	24.9	27.5	51	8.9981	8	73	81
2439	Su	0	0	1	27.3	32	56	16.9979	3	49	52
2440	Su	0	0	1	28.7	34	54	27.9993	30	135	165
2441	Su	0	1	2	23.6	27.4	52	22.0028	0	2	2
2442	Su	0	1	2	23.4	27.6	65	15.0013	0	1	1
2443	Su	0	1	3	22.5	25.5	62	12.998	16	38	54
2444	Su	0	1	3	22	25.1	39	15.0013	2	18	20
2445	Su	0	1	3	20.9	24.5	75	16.9979	0	1	1
2446	Su	0	1	2	23.5	25.8	78	15.0013	9	19	28
2447	Su	0	1	2	23.5	26.4	70	19.0012	14	31	45
2448	Su	0	1	2	24.5	27.9	59	15.0013	579	1091	1670
2449	Su	0	1	3	22.4	24.7	55	8.9981	0	6	6
2450	Su	0	1	2	24.4	26.6	85	12.998	14	22	36
2451	Su	0	1	2	23.5	26.9	78	7.0015	13	33	46
2452	Su	0	1	3	21.4	23.7	73	8.9981	25	89	114
2453	Su	0	1	3	24.4	26.9	59	12.998	117	1711	1828
2454	Su	0	1	1	27.8	31.6	84	7.0015	264	819	1083
2455	Su	0	1	1	28.1	32.8	67	6.0032	413	1063	1476
2456	Su	0	1	1	28.1	33.7	72	11.0014	107	193	300
2457	Su	0	1	3	25.8	29.1	51	8.9981	65	231	296
2458	Su	0	1	2	26.3	30	93	8.9981	1	6	7
2460	Su	0	1	1	28.5	33.9	94	0	24	286	310
2461	Su	0	1	1	29.9	33.6	35	12.998	15	62	77
2462	Su	0	1	1	27	32.1	76	11.0014	1	25	26
2463	Su	0	1	1	24.8	27.6	33	8.9981	99	834	933
2464	Su	0	1	1	24.1	26.8	51	11.0014	6	36	42
2465	Su	0	1	1	24.3	29.4	50	16.9979	23	64	87
2466	Su	0	1	1	25.9	28.8	89	12.998	9	76	85
2467	Su	0	1	1	25.1	30.1	74	11.0014	21	348	369
2468	Su	0	1	1	19.6	25.2	52	6.0032	27	701	728
2470	Su	0	1	1	19.9	22.7	51	7.0015	2	13	15
2471	Su	0	1	1	16.9	19.9	83	8.9981	650	2100	2750
2472	Su	0	1	1	22.1	25.9	62	7.0015	752	3031	3783
2473	Su	0	1	1	25.4	28.2	54	8.9981	434	4353	4787
2474	Su	0	1	1	22.6	26	91	22.0028	32	586	618
2475	Su	0	0	1	21.2	25	71	7.0015	8	277	285
2476	Su	0	0	1	22.8	25.6	92	0	8	58	66
2477	Su	0	0	1	20.6	22.6	82	6.0032	3	10	13
2478	Su	0	0	1	20.4	24.5	75	11.0014	5	16	21
2479	Su	0	0	1	21.3	27.1	59	0	415	2538	2953
2480	Su	0	0	1	27.2	30.8	73	0	345	2528	2873
2481	Su	0	0	1	28.1	31.9	92	8.9981	301	547	848
2482	Su	0	0	1	31.2	35.6	64	7.0015	228	740	968
2483	Su	0	0	1	28.5	33.6	66	7.0015	1	14	15
2484	Su	0	0	1	29.5	33.2	83	6.0032	3	6	9
2485	Su	0	0	1	25.1	28	84	0	158	1633	1791
2487	Su	0	0	1	24.1	28.4	72	11.0014	7	180	187
2488	Su	0	1	1	26.2	29.8	89	15.0013	14	77	91
2489	Su	0	1	1	26.1	29	96	15.0013	2	4	6
2490	Su	0	1	2	25.8	28.5	77	6.0032	1	5	6
2491	Su	0	1	3	27.4	30.9	85	8.9981	55	156	211
2492	Su	0	1	2	28	31.5	62	12.998	121	310	431
2494	Su	0	1	2	28	31.1	75	19.0012	24	50	74
2495	Su	0	1	3	26.3	30.4	64	23.9994	19	251	270
2496	Su	0	0	2	24.2	28.3	63	8.9981	233	418	651
2497	Su	0	0	2	22.8	26.4	80	0	11	63	74
2498	Su	0	0	1	22	25.1	68	7.0015	9	21	30
2499	Su	0	0	1	25.7	29	65	19.9995	71	147	218
2500	Su	0	0	1	23.1	27.2	77	19.0012	21	47	68
2501	Su	0	0	1	27.8	31.6	46	23.9994	37	730	767
2502	Su	0	0	1	25.8	29.8	64	16.9979	91	315	406
2504	Su	0	0	1	22.8	24.8	56	7.0015	0	43	43
2505	Su	0	0	1	24.1	27.4	24	8.9981	68	215	283
2506	Su	0	0	1	21.3	26.5	52	11.0014	18	147	165
2507	Su	0	0	1	19	21.8	59	7.0015	2	7	9
2508	Su	0	0	1	24.6	27.1	79	15.0013	1091	7068	8159
2509	Su	0	0	1	30.9	37.1	40	16.9979	146	330	476
2510	Su	0	0	1	28	32.2	85	19.0012	317	725	1042
2511	Su	0	0	1	24.9	29.3	90	11.0014	10	24	34
2512	Su	0	1	3	23	26.1	62	11.0014	1	7	8
2513	Su	0	1	2	22.7	26.6	57	11.0014	1	1	2
2514	Su	0	1	1	26.2	31.4	71	15.0013	343	548	891
2515	Su	0	1	1	26.2	29.5	92	31.0009	3	24	27
2516	Su	0	1	3	21.8	25.2	76	19.9995	1	2	3
2517	Su	0	1	3	19.9	23.9	51	12.998	1	2	3
2518	Su	0	1	1	20	23.7	53	16.9979	136	592	728
2519	Su	0	1	2	21.6	26.2	79	15.0013	32	69	101
2520	Su	0	1	2	21.8	26.3	76	15.0013	96	213	309
2521	Su	0	1	2	23.9	26.8	98	11.0014	300	886	1186
2522	Su	0	1	1	24.8	27.8	50	16.9979	9	90	99
2523	Su	0	1	1	20.6	25	83	0	2	40	42
2524	Su	0	1	1	18.8	22.8	56	0	274	5661	5935
2525	Su	0	1	1	23.9	27.8	62	0	113	200	313
2526	Su	0	1	1	24.3	27	79	6.0032	206	454	660
2527	Su	0	1	1	25.5	30.9	75	0	7	19	26
2528	Su	0	1	3	26.2	30.8	96	12.998	313	3679	3992
2529	Su	0	1	1	22.5	27.5	78	19.0012	7	289	296
2530	Su	0	1	1	22.7	24.8	58	11.0014	1224	2335	3559
2531	Su	0	1	1	22.1	25.9	70	0	44	167	211
2532	Su	0	1	1	21.5	25.4	32	11.0014	116	944	1060
2533	Su	0	1	1	21.6	24.1	68	0	17	2163	2180
2534	Su	0	1	1	24.1	26.8	76	6.0032	0	121	121
2536	Su	0	1	1	25	29	93	19.9995	5	189	194
2537	Su	0	1	1	22.3	24.9	62	11.0014	46	167	213
2538	Su	0	1	1	25.2	28.4	38	6.0032	181	346	527
2539	Su	0	1	1	30.1	34.2	71	26.0027	23	121	144
2540	Su	0	1	1	30.3	32.5	78	15.0013	363	1821	2184
2541	Su	0	1	1	29.6	34.2	81	8.9981	18	32	50
2542	Su	0	1	1	27.1	31.1	46	7.0015	18	28	46
2543	Su	0	0	1	28.7	31.3	63	7.0015	115	235	350
2544	Su	0	0	1	24	27.9	52	7.0015	33	81	114
2545	Su	0	0	1	32.9	38.7	86	12.998	649	9381	10030
2546	Su	0	0	1	35	39.6	69	0	53	117	170
2547	Su	0	0	1	30.4	32.5	55	15.0013	48	1688	1736
2548	Su	0	0	1	30.8	34.7	73	12.998	95	206	301
2549	Su	0	0	1	26.1	29.6	69	7.0015	1	3	4
2550	Su	0	0	1	32.9	36.7	73	8.9981	5	48	53
2551	Su	0	0	1	33	38	90	11.0014	238	1110	1348
2552	Su	0	0	1	30.4	33.9	89	11.0014	55	112	167
2553	Su	0	0	1	29.6	33.8	60	11.0014	1	8	9
2554	Su	0	1	1	26	31.1	79	7.0015	11	28	39
2555	Su	0	1	1	27.7	29.3	46	7.0015	0	3	3
2556	Su	0	1	1	27.2	30	87	8.9981	17	58	75
2557	Su	0	1	2	29.2	34.2	47	15.0013	41	669	710
2558	Su	0	1	2	29.4	35.7	44	15.0013	2	60	62
2559	Su	0	1	3	25.4	29.7	63	16.9979	4414	8948	13362
2560	Su	0	1	1	27.6	31.2	38	12.998	9	35	44
2561	Su	0	1	2	27.5	31.9	56	12.998	6	89	95
2562	Su	0	1	1	26.7	30.5	64	0	3	5	8
2563	Su	0	1	1	24.9	28.6	63	8.9981	27	70	97
2564	Su	0	1	1	25.6	29.1	53	19.9995	77	178	255
2565	Su	0	1	2	27.8	32.4	73	39.0007	485	1148	1633
2566	Su	0	1	2	25.5	30.9	62	30.0026	995	4015	5010
2567	Su	0	1	2	30.8	35.4	57	26.0027	19	54	73
2568	Su	0	1	1	29.6	32	66	32.9975	7	98	105
2569	Su	0	1	1	24.7	28.4	69	19.0012	56	293	349
2570	Su	0	1	1	24.3	30.4	74	19.9995	9	25	34
2571	Su	0	1	2	27.3	33.8	80	19.0012	0	1	1
2572	Su	0	1	2	23.8	28.8	52	16.9979	2	35	37
2573	Su	0	1	2	25.5	29.3	95	16.9979	23	40	63
2574	Su	0	1	1	26.4	30	60	27.9993	49	93	142
2575	Su	0	1	1	29.3	33.2	75	11.0014	1	58	59
2576	Su	0	1	1	29.9	34.8	51	19.0012	0	2	2
2577	Su	0	1	1	31.1	35	67	19.9995	70	1518	1588
2578	Su	0	1	1	30.7	34.8	74	19.0012	264	791	1055
2579	Su	0	1	1	26.4	28.7	87	11.0014	2	41	43
2580	Su	0	1	1	22.2	26.7	62	7.0015	1	8	9
2581	Su	0	1	1	26.6	29.4	56	11.0014	45	169	214
2582	Su	0	1	1	27.6	31.6	59	12.998	1214	8528	9742
2583	Su	0	1	1	30	33.8	29	11.0014	96	293	389
2584	Su	0	1	1	28.6	31.8	54	12.998	11	23	34
2585	Su	0	1	1	30	33.2	98	19.0012	7	18	25
2586	Su	0	1	1	29.1	32.6	90	11.0014	167	404	571
2587	Su	0	1	1	28.1	31.4	52	8.9981	60	173	233
2588	Su	0	1	1	26.3	30.2	80	16.9979	26	40	66
2589	Su	0	0	1	23.7	28.2	85	8.9981	9	18	27
2590	Su	0	0	1	21.3	27.3	69	0	10	26	36
2591	Su	0	0	1	24.8	29.8	78	0	4	25	29
2592	Su	0	0	1	23.4	24.6	48	8.9981	3	8	11
2594	Su	0	0	1	29.7	32.4	70	11.0014	137	446	583
2595	Su	0	0	1	28.2	30.8	68	7.0015	90	387	477
2596	Su	0	0	1	31.7	35.7	70	15.0013	53	2370	2423
2597	Su	0	0	1	29.4	33.5	71	16.9979	45	278	323
2598	Su	0	0	1	22.4	26.7	87	7.0015	6	25	31
2599	Su	0	0	1	21.1	23.9	76	7.0015	1	4	5
2600	Su	0	0	1	24	29.4	68	16.9979	16	51	67
2601	Su	0	0	1	27.7	32	75	15.0013	579	1216	1795
2602	Su	0	0	1	28.1	30.2	98	19.9995	11	44	55
2604	Su	0	0	1	28	33.1	83	12.998	4431	9203	13634
2605	Su	0	0	1	24.9	29	63	12.998	297	822	1119
2606	Su	0	0	1	22.4	27.1	92	12.998	180	1399	1579
2607	Su	0	1	2	21.1	25.8	72	12.998	54	125	179
2608	Su	0	1	3	21.1	23.3	42	8.9981	9	25	34
2609	Su	0	1	3	20	24.3	91	15.0013	0	29	29
2610	Su	0	1	3	20.7	24.4	63	7.0015	1	3	4
2611	Su	0	1	2	22.5	28	82	11.0014	216	724	940
2612	Su	0	1	2	25	28.1	91	8.9981	21	284	305
2613	Su	0	1	2	25.5	29.2	64	11.0014	49	370	419
2614	Su	0	1	2	25.2	28.1	57	11.0014	13	56	69
2615	Su	0	1	2	23	27.1	80	8.9981	0	2	2
2616	Su	0	1	2	24	27.9	77	7.0015	1	31	32
2617	Su	0	1	1	32.7	36.8	73	15.0013	1444	3126	4570
2618	Su	0	1	1	28.3	33	87	8.9981	12	35	47
2619	Fall	0	0	1	31.5	33	50	0	21	49	70
2620	Fall	0	0	1	34.3	38.9	77	0	4	609	613
2621	Fall	0	0	1	35.5	40.4	81	19.9995	3	6	9
2623	Fall	0	0	1	38.5	42.1	49	16.9979	4	406	410
2624	Fall	0	0	1	36.9	41.8	65	19.9995	8	26	34
2625	Fall	0	0	1	38	43.7	54	23.9994	821	2615	3436
2626	Fall	0	0	1	34.9	39.2	74	8.9981	403	774	1177
2627	Fall	0	1	2	29.7	33.8	46	19.9995	2	4	6
2628	Fall	0	1	1	32.3	37.5	53	12.998	50	445	495
2629	Fall	0	1	1	32	35.1	73	16.9979	74	1005	1079
2630	Fall	0	1	1	34.7	38.5	70	16.9979	47	155	202
2632	Fall	0	1	1	35.5	39.4	75	15.0013	182	331	513
2633	Fall	0	1	1	34.5	38.8	75	8.9981	3	7	10
2634	Fall	0	1	1	30.3	35.1	53	11.0014	298	555	853
2635	Fall	0	1	1	29.4	33.1	53	0	9	37	46
2637	Fall	0	1	1	35.9	37.5	58	12.998	34	223	257
2639	Fall	0	1	2	28.7	32.9	53	19.0012	312	523	835
2640	Fall	0	1	1	28.5	31.5	52	12.998	7	18	25
2641	Fall	1	0	1	27.6	30.1	42	0	9	37	46
2642	Fall	1	0	1	27.9	31.5	41	8.9981	7	394	401
2643	Fall	1	0	1	27.2	30	64	0	6	33	39
2644	Fall	1	0	1	26.1	29.3	58	0	6	29	35
2645	Fall	1	0	1	27.2	30.4	65	7.0015	172	2279	2451
2646	Fall	1	0	1	38.8	43.9	52	19.9995	35	262	297
2647	Fall	1	0	1	34	38.4	53	15.0013	89	3294	3383
2648	Fall	0	1	1	29.2	34.6	7	0	3	10	13
2649	Fall	0	1	1	35.8	41.1	64	19.9995	816	1683	2499
2650	Fall	0	1	1	34.9	39.9	42	23.9994	14	65	79
2651	Fall	0	1	1	37.4	42.5	85	22.0028	51	187	238
2652	Fall	0	1	1	37.5	41.6	45	11.0014	40	119	159
2653	Fall	0	1	1	32	37.1	38	11.0014	1	21	22
2654	Fall	0	1	2	31.2	33.6	67	12.998	1	42	43
2655	Fall	0	1	1	28.5	33.9	52	15.0013	3	7	10
2656	Fall	0	1	1	32.4	36.2	82	12.998	0	26	26
2657	Fall	0	1	1	36.4	39.6	54	7.0015	7	123	130
2658	Fall	0	1	1	36.8	39.9	57	7.0015	38	239	277
2659	Fall	0	1	1	37.6	43.4	53	11.0014	15	24	39
2660	Fall	0	1	1	37.5	41.9	52	0	91	445	536
2661	Fall	0	1	1	36.3	42.3	66	16.9979	13	21	34
2662	Fall	0	0	1	28.8	34.8	75	7.0015	4	20	24
2663	Fall	0	0	1	33.4	38.5	32	12.998	30	52	82
2664	Fall	0	0	1	41.5	47	74	11.0014	23	105	128
2666	Fall	0	0	1	34.1	38.4	28	12.998	108	561	669
2667	Fall	0	0	1	33.2	38.9	37	11.0014	72	112	184
2668	Fall	0	0	1	31.9	35.8	88	7.0015	8	59	67
2669	Fall	0	0	1	33.3	35.6	61	7.0015	0	32	32
2670	Fall	0	0	1	31.7	34.6	55	7.0015	24	76	100
2672	Fall	0	0	1	31.5	34.3	17	0	21	123	144
2673	Fall	0	0	1	34.1	39.1	62	8.9981	33	155	188
2674	Fall	0	0	3	35.3	40.2	47	19.0012	2	4	6
2675	Fall	0	0	3	29.5	35.2	34	6.0032	14	846	860
2676	Fall	0	1	3	30	33.3	62	7.0015	23	148	171
2677	Fall	0	1	3	26.7	30	81	26.0027	1	6	7
2678	Fall	0	1	2	26.7	30.3	67	15.0013	15	48	63
2679	Fall	0	1	3	26.7	29.3	65	15.0013	27	64	91
2680	Fall	0	1	2	27.3	31	69	12.998	5	96	101
2681	Fall	0	1	2	31.3	34.8	91	8.9981	360	568	928
2682	Fall	0	1	1	32.9	35.7	73	11.0014	406	1044	1450
2683	Fall	0	1	2	28.7	32.8	53	7.0015	63	369	432
2684	Fall	0	1	2	29.3	33.8	21	7.0015	2	13	15
2685	Fall	0	1	1	29.2	33.7	48	8.9981	0	2	2
2686	Fall	0	1	2	28.1	31.7	45	7.0015	176	7879	8055
2687	Fall	0	1	1	31.7	36	70	12.998	99	515	614
2688	Fall	0	1	1	33.6	38.2	42	8.9981	80	185	265
